width,p,seed,lambda_max,n_pos,lyap_dim
64,2.9827586206896552,5,-0.11668312703391466,0,0.0
64,2.9827586206896552,6,1.6168330789758292e-08,0,0.0
64,2.9827586206896552,7,1.1668340040239957e-07,0,0.0
64,2.9827586206896552,8,-0.07663483524698533,0,0.0
64,2.9827586206896552,9,-2.8567576367307703,0,0.0
64,2.9827586206896552,10,4.05282946954502e-06,64,64.0
64,2.9827586206896552,11,2.1373635108618857e-07,0,0.0
64,2.9827586206896552,12,-1.584684159799114,0,0.0
64,2.9827586206896552,13,-1.7341470046131957,0,0.0
64,2.9827586206896552,14,-0.003285301445403628,0,0.0
64,2.9827586206896552,15,-0.012737517127124832,0,0.0
64,2.9827586206896552,16,6.746392241912462e-06,64,64.0
64,2.9827586206896552,17,-0.6467472324317176,0,0.0
64,2.9827586206896552,18,-6.400257171687957,0,0.0
64,2.9827586206896552,19,-0.0010524338377296174,0,0.0
64,3.086206896551724,0,-1.0547480608814355,0,0.0
64,3.086206896551724,1,-2.670213525530239,0,0.0
64,3.086206896551724,2,0.0006392102911792417,64,64.0
64,3.086206896551724,3,0.0006274341740236335,64,64.0
64,3.086206896551724,4,8.9602945413187e-09,0,0.0
64,3.086206896551724,5,-0.11681143724137777,0,0.0
64,3.086206896551724,6,9.492066107216394e-09,0,0.0
64,3.086206896551724,7,7.011108875589743e-08,0,0.0
64,3.086206896551724,8,-0.03391533590668067,0,0.0
64,3.086206896551724,9,-3.0250775025117465,0,0.0
64,3.086206896551724,10,5.6108830874906685e-06,64,64.0
64,3.086206896551724,11,5.287897342326965e-09,0,0.0
64,3.086206896551724,12,-1.9147102414631376,0,0.0
64,3.086206896551724,13,-1.802572729392821,0,0.0
64,3.086206896551724,14,-0.0031675587011489948,0,0.0
64,3.086206896551724,15,-0.01274860872204797,0,0.0
64,3.086206896551724,16,4.513041480692582e-06,64,64.0
64,3.086206896551724,17,-0.6765478416321173,0,0.0
64,3.086206896551724,18,-6.625540810266573,0,0.0
64,3.086206896551724,19,-0.0010211832151868624,0,0.0
64,3.189655172413793,0,-1.0833486455162349,0,0.0
64,3.189655172413793,1,-2.751976537446102,0,0.0
64,3.189655172413793,2,0.00042330169125357197,64,64.0
64,3.189655172413793,3,0.00051355269538742,64,64.0
64,3.189655172413793,4,4.883815242793907e-09,0,0.0
64,3.189655172413793,5,-0.11892820959953657,0,0.0
64,3.189655172413793,6,5.7196404774933706e-09,0,0.0
64,3.189655172413793,7,4.1872517255678644e-08,0,0.0
64,3.189655172413793,8,-0.05722592646636864,0,0.0
64,3.189655172413793,9,-3.1475186570796816,0,0.0
64,3.189655172413793,10,0.00011730727547020053,64,64.0
64,3.189655172413793,11,5.855431800820764e-10,0,0.0
64,3.189655172413793,12,-1.825418987918813,0,0.0
64,3.189655172413793,13,-1.8502053418041176,0,0.0
64,3.189655172413793,14,-0.003054496214316342,0,0.0
64,3.189655172413793,15,-0.012800732627206872,0,0.0
64,3.189655172413793,16,3.0076059077651885e-06,64,64.0
64,3.189655172413793,17,-0.6771950013946727,0,0.0
64,3.189655172413793,18,-6.859896690123739,0,0.0
64,3.189655172413793,19,-0.0009867960597525756,0,0.0
64,3.293103448275862,0,-1.2664809370568082,0,0.0
64,3.293103448275862,1,-2.8408038902660557,0,0.0
64,3.293103448275862,2,0.0002809383522347302,64,64.0
64,3.293103448275862,3,0.00042099113009600516,64,64.0
64,3.293103448275862,4,2.6772509393835243e-09,0,0.0
64,3.293103448275862,5,-0.15634153548831603,0,0.0
64,3.293103448275862,6,3.6270091752174236e-09,0,0.0
64,3.293103448275862,7,2.5105561717747508e-08,0,0.0
64,3.293103448275862,8,-0.06647345016434163,0,0.0
64,3.293103448275862,9,-3.287977789930315,0,0.0
64,3.293103448275862,10,6.263252525478811e-07,0,0.0
64,3.293103448275862,11,1.4000330274102646e-10,0,0.0
64,3.293103448275862,12,-2.0883538744110504,0,0.0
64,3.293103448275862,13,-1.9652856956752613,0,0.0
64,3.293103448275862,14,-0.002947923778703617,0,0.0
64,3.293103448275862,15,-0.012882271241811299,0,0.0
64,3.293103448275862,16,2.012074838167226e-06,64,64.0
64,3.293103448275862,17,-0.7899937621952101,0,0.0
64,3.293103448275862,18,-7.094907394510163,0,0.0
64,3.293103448275862,19,-0.0009521204321508486,0,0.0
64,3.396551724137931,0,-1.1884231166135255,0,0.0
64,3.396551724137931,1,-2.9342477198447123,0,0.0
64,3.396551724137931,2,0.00018594757306291572,64,64.0
64,3.396551724137931,3,0.00034429542482976327,64,64.0
64,3.396551724137931,4,1.4588818903119587e-09,0,0.0
64,3.396551724137931,5,-0.1855196529895917,0,0.0
64,3.396551724137931,6,2.4562756853882333e-09,0,0.0
64,3.396551724137931,7,1.4963091298403354e-08,0,0.0
64,3.396551724137931,8,-0.08470932085977814,0,0.0
64,3.396551724137931,9,-3.3870528559864157,0,0.0
64,3.396551724137931,10,4.123411946976378e-07,0,0.0
64,3.396551724137931,11,5.041636766282099e-11,0,0.0
64,3.396551724137931,12,-2.209251735849226,0,0.0
64,3.396551724137931,13,-2.022104066628657,0,0.0
64,3.396551724137931,14,-0.002845273265317346,0,0.0
64,3.396551724137931,15,-0.012987030575067083,0,0.0
64,3.396551724137931,16,1.3405866322178756e-06,64,64.0
64,3.396551724137931,17,-0.7857044795329157,0,0.0
64,3.396551724137931,18,-7.334278859675794,0,0.0
64,3.396551724137931,19,-0.0009186169989566824,0,0.0
64,3.5,0,-1.3059990947442162,0,0.0
64,3.5,1,-3.0296230685170906,0,0.0
64,3.5,2,0.00012398172787724847,64,64.0
64,3.5,3,0.00028198605784737714,64,64.0
64,3.5,4,7.994874320247797e-10,0,0.0
64,3.5,5,-0.1788772193202513,0,0.0
64,3.5,6,1.8536522347239045e-09,0,0.0
64,3.5,7,8.954272463478705e-09,0,0.0
64,3.5,8,-0.13514582010149975,0,0.0
64,3.5,9,-3.47967152229555,0,0.0
64,3.5,10,2.7377972314360343e-07,0,0.0
64,3.5,11,2.5741613261694455e-11,0,0.0
64,3.5,12,-2.326707445459887,0,0.0
64,3.5,13,-2.0909539596474387,0,0.0
64,3.5,14,-0.0027480369554612766,0,0.0
64,3.5,15,-0.013107419437508505,0,0.0
64,3.5,16,8.964514084511235e-07,0,0.0
64,3.5,17,-0.7762443629239393,0,0.0
64,3.5,18,-7.573068704223036,0,0.0
64,3.5,19,-0.0008890520237235081,0,0.0
128,0.5,0,-0.10620252665582385,0,0.0
128,0.5,1,-0.5417918459877897,0,0.0
128,0.5,2,0.019822849275424128,128,128.0
128,0.5,3,-0.050569738720509794,0,0.0
128,0.5,4,-0.0944536186901827,0,0.0
128,0.5,5,-0.08531960819989616,0,0.0
128,0.5,6,0.10957166326697601,128,128.0
128,0.5,7,-7.2700349330380565,0,0.0
128,0.5,8,0.14441783797924787,127,128.0
128,0.5,9,-1.1176314903625317,0,0.0
128,0.5,10,0.039271194125277374,128,128.0
128,0.5,11,0.003878010749264496,128,128.0
128,0.5,12,-0.5145940942650078,0,0.0
128,0.5,13,-0.5928982441682653,0,0.0
128,0.5,14,-0.027912697541659627,0,0.0
128,0.5,15,-0.01265611042466545,0,0.0
128,0.5,16,0.029436288713075093,127,128.0
128,0.5,17,-0.4356935944749094,0,0.0
128,0.5,18,-1.0366323260190424,0,0.0
128,0.5,19,0.027028936867556676,128,128.0
128,0.603448275862069,0,0.003499003732793693,127,128.0
128,0.603448275862069,1,-0.5978107053195598,0,0.0
128,0.603448275862069,2,0.002520156314331305,128,128.0
128,0.603448275862069,3,-0.02116884524356663,0,0.0
128,0.603448275862069,4,0.019053107145434303,128,128.0
128,0.603448275862069,5,0.011665765373723687,128,128.0
128,0.603448275862069,6,0.017890067886398235,128,128.0
128,0.603448275862069,7,0.0034770017239152753,128,128.0
128,0.603448275862069,8,0.11686598029094837,128,128.0
128,0.603448275862069,9,-1.0024430823335768,0,0.0
128,0.603448275862069,10,0.02492777994833517,128,128.0
128,0.603448275862069,11,0.0035961644569010493,128,128.0
128,0.603448275862069,12,-0.30126328211796016,0,0.0
128,0.603448275862069,13,-0.6721042984790069,0,0.0
128,0.603448275862069,14,-0.01873543138151041,0,0.0
128,0.603448275862069,15,-0.006940479370589009,0,0.0
128,0.603448275862069,16,0.013942275248461054,128,128.0
128,0.603448275862069,17,-0.17676975493063093,0,0.0
128,0.603448275862069,18,-1.227928352647602,0,0.0
128,0.603448275862069,19,0.021639611384394793,128,128.0
128,0.7068965517241379,0,-0.05805588412132845,0,0.0
128,0.7068965517241379,1,-0.6267127904769446,0,0.0
128,0.7068965517241379,2,0.0003054787112414054,128,128.0
128,0.7068965517241379,3,0.014729622240736482,128,128.0
128,0.7068965517241379,4,0.03297628971651487,128,128.0
128,0.7068965517241379,5,-0.02683555062077058,0,0.0
128,0.7068965517241379,6,0.005749078908597193,128,128.0
128,0.7068965517241379,7,0.00030102020916856863,128,128.0
128,0.7068965517241379,8,-0.004490235787206413,0,0.0
128,0.7068965517241379,9,-0.8335892667294573,0,0.0
128,0.7068965517241379,10,0.01627804930776259,128,128.0
128,0.7068965517241379,11,0.0003305347102147327,128,128.0
128,0.7068965517241379,12,-0.45701271865870124,0,0.0
128,0.7068965517241379,13,-0.7161131284385991,0,0.0
128,0.7068965517241379,14,-0.013758176614253282,0,0.0
128,0.7068965517241379,15,-0.00443525606103035,0,0.0
128,0.7068965517241379,16,-0.0234208141177703,0,0.0
128,0.7068965517241379,17,-0.002315526283532926,0,0.0
128,0.7068965517241379,18,-1.036658318983737,0,0.0
128,0.7068965517241379,19,0.024320692948924947,128,128.0
128,0.8103448275862069,0,-0.0034768757086239706,0,0.0
128,0.8103448275862069,1,-0.6415481426041509,0,0.0
128,0.8103448275862069,2,7.228907161450846e-05,128,128.0
128,0.8103448275862069,3,0.0038832070954312554,128,128.0
128,0.8103448275862069,4,0.0052908956172556055,128,128.0
128,0.8103448275862069,5,-0.07692589924514565,0,0.0
128,0.8103448275862069,6,0.0012312595745919792,128,128.0
128,0.8103448275862069,7,5.961157739072956e-05,128,128.0
128,0.8103448275862069,8,0.051122671770226676,128,128.0
128,0.8103448275862069,9,-0.7996145911252031,0,0.0
128,0.8103448275862069,10,0.001465947739620816,128,128.0
128,0.8103448275862069,11,0.000604867556588039,128,128.0
128,0.8103448275862069,12,-0.29932012683301695,0,0.0
128,0.8103448275862069,13,-0.8741902804748868,0,0.0
128,0.8103448275862069,14,-0.010667262571222651,0,0.0
128,0.8103448275862069,15,-0.003030180037738268,0,0.0
128,0.8103448275862069,16,-0.001267095030519847,0,0.0
128,0.8103448275862069,17,-0.020718373438346097,0,0.0
128,0.8103448275862069,18,-0.6943206925166557,0,0.0
128,0.8103448275862069,19,0.015210134285225002,128,128.0
128,0.9137931034482758,0,-0.0922099126858774,0,0.0
128,0.9137931034482758,1,-0.67971865546885,0,0.0
128,0.9137931034482758,2,1.898824725440843e-05,128,128.0
128,0.9137931034482758,3,0.01449059345289427,128,128.0
128,0.9137931034482758,4,0.001655244962147506,128,128.0
128,0.9137931034482758,5,-0.009493229240595633,0,0.0
128,0.9137931034482758,6,0.0004894444931249427,128,128.0
128,0.9137931034482758,7,1.3822384713609792e-05,128,128.0
128,0.9137931034482758,8,-0.018784471049726633,0,0.0
128,0.9137931034482758,9,-0.8937760829781489,0,0.0
128,0.9137931034482758,10,0.00024025728758466503,128,128.0
128,0.9137931034482758,11,0.0022777602416648095,128,128.0
128,0.9137931034482758,12,-0.20508157825286244,0,0.0
128,0.9137931034482758,13,-0.9446424159880094,0,0.0
128,0.9137931034482758,14,-0.00839863608805119,0,0.0
128,0.9137931034482758,15,-0.001963654737056262,0,0.0
128,0.9137931034482758,16,0.0021260173143494597,128,128.0
128,0.9137931034482758,17,-0.09763683624867678,0,0.0
128,0.9137931034482758,18,-0.7805682595204837,0,0.0
128,0.9137931034482758,19,0.0038700549951362134,128,128.0
128,1.0172413793103448,0,-0.04718356503436921,0,0.0
128,1.0172413793103448,1,-0.7037246173588372,0,0.0
128,1.0172413793103448,2,5.2392128260414185e-06,128,128.0
128,1.0172413793103448,3,0.010157848777228433,128,128.0
128,1.0172413793103448,4,0.0007609229453234931,128,128.0
128,1.0172413793103448,5,-0.0396846505153278,0,0.0
128,1.0172413793103448,6,0.000489355440075774,128,128.0
128,1.0172413793103448,7,3.5444284959594486e-06,128,128.0
128,1.0172413793103448,8,0.037225521472250896,128,128.0
128,1.0172413793103448,9,-0.9946940476638458,0,0.0
128,1.0172413793103448,10,5.736910515590323e-05,128,128.0
128,1.0172413793103448,11,0.00024214052605507134,128,128.0
128,1.0172413793103448,12,-0.1654289019201567,0,0.0
128,1.0172413793103448,13,-0.9717251932789186,0,0.0
128,1.0172413793103448,14,-0.006695570983797954,0,0.0
128,1.0172413793103448,15,-0.0012379253204028125,0,0.0
128,1.0172413793103448,16,0.0004957479715865232,128,128.0
128,1.0172413793103448,17,-0.0657167522297694,0,0.0
128,1.0172413793103448,18,-0.8113689639108533,0,0.0
128,1.0172413793103448,19,0.014141553941784613,128,128.0
128,1.1206896551724137,0,-0.03620256124319279,0,0.0
128,1.1206896551724137,1,-0.7150567151273997,0,0.0
128,1.1206896551724137,2,1.4485600192739287e-06,128,128.0
128,1.1206896551724137,3,0.005274591476932056,128,128.0
128,1.1206896551724137,4,0.00038340058289481574,128,128.0
128,1.1206896551724137,5,-0.06291274691732086,0,0.0
128,1.1206896551724137,6,9.60682804781326e-05,128,128.0
128,1.1206896551724137,7,9.48718502015378e-07,0,0.0
128,1.1206896551724137,8,0.010570792626441892,128,128.0
128,1.1206896551724137,9,-1.2455248820445202,0,0.0
128,1.1206896551724137,10,1.8328115460533253e-05,128,128.0
128,1.1206896551724137,11,1.4512878039737363e-05,128,128.0
128,1.1206896551724137,12,-0.3262139747494749,0,0.0
128,1.1206896551724137,13,-0.9853342792657125,0,0.0
128,1.1206896551724137,14,-0.0054357603983196156,0,0.0
128,1.1206896551724137,15,-0.000797243083892042,0,0.0
128,1.1206896551724137,16,0.00015725074094314506,128,128.0
128,1.1206896551724137,17,-0.01999819647630751,0,0.0
128,1.1206896551724137,18,-0.8593461217421546,0,0.0
128,1.1206896551724137,19,0.013175501373707526,128,128.0
128,1.2241379310344827,0,-0.07809430926150344,0,0.0
128,1.2241379310344827,1,-0.7527599979129748,0,0.0
128,1.2241379310344827,2,4.083428382999609e-07,0,0.0
128,1.2241379310344827,3,0.004504123307714179,128,128.0
128,1.2241379310344827,4,0.0002020083237036588,128,128.0
128,1.2241379310344827,5,-0.08039864144962186,0,0.0
128,1.2241379310344827,6,3.744661816836641e-05,128,128.0
128,1.2241379310344827,7,2.6629560678448607e-07,0,0.0
128,1.2241379310344827,8,0.006211307825783738,128,128.0
128,1.2241379310344827,9,-1.3822180369114785,0,0.0
128,1.2241379310344827,10,6.1194935868950104e-06,128,128.0
128,1.2241379310344827,11,1.9167443838968562e-06,128,128.0
128,1.2241379310344827,12,-0.28999768761483086,0,0.0
128,1.2241379310344827,13,-0.9830072121273624,0,0.0
128,1.2241379310344827,14,-0.004546609821353427,0,0.0
128,1.2241379310344827,15,-0.0005373099945297274,0,0.0
128,1.2241379310344827,16,5.760065701056649e-05,128,128.0
128,1.2241379310344827,17,-0.010887991803342613,0,0.0
128,1.2241379310344827,18,-0.9011002898416952,0,0.0
128,1.2241379310344827,19,0.0014524713417354345,128,128.0
128,1.3275862068965516,0,-0.15364139989407105,0,0.0
128,1.3275862068965516,1,-0.7563167122528135,0,0.0
128,1.3275862068965516,2,1.1417066221948695e-07,0,0.0
128,1.3275862068965516,3,0.005970766153784589,128,128.0
128,1.3275862068965516,4,0.00010758388353961543,128,128.0
128,1.3275862068965516,5,-0.04216741159415438,0,0.0
128,1.3275862068965516,6,4.4233231956905616e-05,128,128.0
128,1.3275862068965516,7,7.518825583228311e-08,0,0.0
128,1.3275862068965516,8,0.0074846957655959855,128,128.0
128,1.3275862068965516,9,-1.452834617419437,0,0.0
128,1.3275862068965516,10,2.0474360947714835e-06,128,128.0
128,1.3275862068965516,11,3.159941582263185e-07,0,0.0
128,1.3275862068965516,12,-0.2514719766506892,0,0.0
128,1.3275862068965516,13,-0.9646223831644564,0,0.0
128,1.3275862068965516,14,-0.0039038305123406214,0,0.0
128,1.3275862068965516,15,-0.0003723492655245555,0,0.0
128,1.3275862068965516,16,2.2518963378732223e-05,128,128.0
128,1.3275862068965516,17,0.01538502267462243,128,128.0
128,1.3275862068965516,18,-0.8169494036256664,0,0.0
128,1.3275862068965516,19,0.0006122664370118397,128,128.0
128,1.4310344827586206,0,-0.043533213586324296,0,0.0
128,1.4310344827586206,1,-0.7600146842074653,0,0.0
128,1.4310344827586206,2,3.240063439578826e-08,0,0.0
128,1.4310344827586206,3,-0.23038749887611762,0,0.0
128,1.4310344827586206,4,5.8100817538419235e-05,128,128.0
128,1.4310344827586206,5,0.005574311303716103,128,128.0
128,1.4310344827586206,6,7.649818635523789e-06,128,128.0
128,1.4310344827586206,7,2.1569503510175843e-08,0,0.0
128,1.4310344827586206,8,0.004252068201753975,128,128.0
128,1.4310344827586206,9,-1.5672500262121125,0,0.0
128,1.4310344827586206,10,6.946535203078821e-07,0,0.0
128,1.4310344827586206,11,6.208893216031897e-08,0,0.0
128,1.4310344827586206,12,-0.2749080167473333,0,0.0
128,1.4310344827586206,13,-0.9603425496692094,0,0.0
128,1.4310344827586206,14,-0.0034352625858479198,0,0.0
128,1.4310344827586206,15,-0.00026460640485439965,0,0.0
128,1.4310344827586206,16,9.312602187802766e-06,128,128.0
128,1.4310344827586206,17,0.005763799396985909,128,128.0
128,1.4310344827586206,18,-0.6053072243921352,0,0.0
128,1.4310344827586206,19,0.0003021302663796577,128,128.0
128,1.5344827586206897,0,-0.19126992404881688,0,0.0
128,1.5344827586206897,1,-0.8010393016694668,0,0.0
128,1.5344827586206897,2,9.211672623884863e-09,0,0.0
128,1.5344827586206897,3,0.0032275568029192354,128,128.0
128,1.5344827586206897,4,3.1495396911137226e-05,128,128.0
128,1.5344827586206897,5,0.024663092175362326,128,128.0
128,1.5344827586206897,6,3.4490240837688282e-06,128,128.0
128,1.5344827586206897,7,6.12806931662847e-09,0,0.0
128,1.5344827586206897,8,0.004931198474606099,128,128.0
128,1.5344827586206897,9,-1.5863312469026627,0,0.0
128,1.5344827586206897,10,2.3519425962786401e-07,0,0.0
128,1.5344827586206897,11,1.3719643289946733e-08,0,0.0
128,1.5344827586206897,12,-0.4101437236851584,0,0.0
128,1.5344827586206897,13,-1.0105459707934723,0,0.0
128,1.5344827586206897,14,-0.0030762253669501783,0,0.0
128,1.5344827586206897,15,-0.00019081885673292312,0,0.0
128,1.5344827586206897,16,3.974934750060557e-06,128,128.0
128,1.5344827586206897,17,-0.21888115306637562,0,0.0
128,1.5344827586206897,18,-0.1234382252588064,0,0.0
128,1.5344827586206897,19,0.00015980732765722157,128,128.0
128,1.6379310344827587,0,-0.2465027778388083,0,0.0
128,1.6379310344827587,1,-0.8804074560274832,0,0.0
128,1.6379310344827587,2,2.590470613583326e-09,0,0.0
128,1.6379310344827587,3,0.0014900562001128733,128,128.0
128,1.6379310344827587,4,1.7001486157001902e-05,128,128.0
128,1.6379310344827587,5,-0.009500826104567294,0,0.0
128,1.6379310344827587,6,1.5488320299336547e-06,128,128.0
128,1.6379310344827587,7,1.6773145240475152e-09,0,0.0
128,1.6379310344827587,8,0.0027803329584892905,128,128.0
128,1.6379310344827587,9,-1.6849771967836435,0,0.0
128,1.6379310344827587,10,7.833538742262493e-08,0,0.0
128,1.6379310344827587,11,3.2603214809961258e-09,0,0.0
128,1.6379310344827587,12,-0.3861377504179759,0,0.0
128,1.6379310344827587,13,-1.0526962381847826,0,0.0
128,1.6379310344827587,14,-0.002787154641602063,0,0.0
128,1.6379310344827587,15,-0.00013854884991620534,0,0.0
128,1.6379310344827587,16,1.72034892838593e-06,128,128.0
128,1.6379310344827587,17,-0.10511580109274431,0,0.0
128,1.6379310344827587,18,-0.12464801529355982,0,0.0
128,1.6379310344827587,19,8.738052055256337e-05,128,128.0
128,1.7413793103448276,0,-0.30721445624372873,0,0.0
128,1.7413793103448276,1,-0.9652634627640068,0,0.0
128,1.7413793103448276,2,7.380744267229642e-10,0,0.0
128,1.7413793103448276,3,0.0005682993356926388,128,128.0
128,1.7413793103448276,4,9.238007098440712e-06,128,128.0
128,1.7413793103448276,5,0.020504059930988385,128,128.0
128,1.7413793103448276,6,6.994644897093012e-07,0,0.0
128,1.7413793103448276,7,4.438545116573053e-10,0,0.0
128,1.7413793103448276,8,0.0016678251826107232,128,128.0
128,1.7413793103448276,9,-1.731779052205345,0,0.0
128,1.7413793103448276,10,2.6124391318130426e-08,0,0.0
128,1.7413793103448276,11,8.357217836996991e-10,0,0.0
128,1.7413793103448276,12,-0.39277750259425004,0,0.0
128,1.7413793103448276,13,-1.1206480635413938,0,0.0
128,1.7413793103448276,14,-0.002550039099719255,0,0.0
128,1.7413793103448276,15,-0.00010156809812205787,0,0.0
128,1.7413793103448276,16,7.620665532652792e-07,0,0.0
128,1.7413793103448276,17,0.05813222269445595,128,128.0
128,1.7413793103448276,18,-0.12940373745009404,0,0.0
128,1.7413793103448276,19,4.920452863709663e-05,128,128.0
128,1.8448275862068966,0,-0.18104996862609674,0,0.0
128,1.8448275862068966,1,-1.008618110857197,0,0.0
128,1.8448275862068966,2,2.0786766915243423e-10,0,0.0
128,1.8448275862068966,3,0.016447206439312273,128,128.0
128,1.8448275862068966,4,4.990083419661657e-06,128,128.0
128,1.8448275862068966,5,0.0254244154419361,128,128.0
128,1.8448275862068966,6,3.1275359565914035e-07,0,0.0
128,1.8448275862068966,7,1.063107374482903e-10,0,0.0
128,1.8448275862068966,8,0.0010635042540134052,128,128.0
128,1.8448275862068966,9,-1.865837054988749,0,0.0
128,1.8448275862068966,10,8.503439185078318e-09,0,0.0
128,1.8448275862068966,11,2.2092140961829052e-10,0,0.0
128,1.8448275862068966,12,-0.4906458703947059,0,0.0
128,1.8448275862068966,13,-1.1558520344614964,0,0.0
128,1.8448275862068966,14,-0.0023452352077153187,0,0.0
128,1.8448275862068966,15,-7.451999332603974e-05,0,0.0
128,1.8448275862068966,16,3.384426588993575e-07,0,0.0
128,1.8448275862068966,17,-0.0197869321494391,0,0.0
128,1.8448275862068966,18,-0.13716130503159643,0,0.0
128,1.8448275862068966,19,2.7970087535548293e-05,128,128.0
128,1.9482758620689655,0,-0.15771239447997457,0,0.0
128,1.9482758620689655,1,-1.0868286270472156,0,0.0
128,1.9482758620689655,2,5.928146413156973e-11,0,0.0
128,1.9482758620689655,3,0.007136458713816149,128,128.0
128,1.9482758620689655,4,2.710568398835252e-06,128,128.0
128,1.9482758620689655,5,0.008878346871049719,128,128.0
128,1.9482758620689655,6,1.4061403421355448e-07,0,0.0
128,1.9482758620689655,7,2.1398419680435056e-11,0,0.0
128,1.9482758620689655,8,0.0007118220343317376,128,128.0
128,1.9482758620689655,9,-2.0560040722543285,0,0.0
128,1.9482758620689655,10,2.7443228863225876e-09,0,0.0
128,1.9482758620689655,11,6.099033376748024e-11,0,0.0
128,1.9482758620689655,12,-0.5516944872802382,0,0.0
128,1.9482758620689655,13,-1.2144844307173563,0,0.0
128,1.9482758620689655,14,-0.0021672656267292183,0,0.0
128,1.9482758620689655,15,-5.490366155150987e-05,0,0.0
128,1.9482758620689655,16,1.5253031563535683e-07,0,0.0
128,1.9482758620689655,17,0.019577920600256732,128,128.0
128,1.9482758620689655,18,-0.11737941589450353,0,0.0
128,1.9482758620689655,19,1.613915824760299e-05,128,128.0
128,2.0517241379310347,0,-0.13845310948713632,0,0.0
128,2.0517241379310347,1,-1.1178680583375074,0,0.0
128,2.0517241379310347,2,1.670460214179598e-11,0,0.0
128,2.0517241379310347,3,0.00263142815721444,128,128.0
128,2.0517241379310347,4,1.4628147466898674e-06,128,128.0
128,2.0517241379310347,5,0.009578195941145442,128,128.0
128,2.0517241379310347,6,6.2593523715204e-08,0,0.0
128,2.0517241379310347,7,2.048200497876494e-12,0,0.0
128,2.0517241379310347,8,0.000488594814705924,128,128.0
128,2.0517241379310347,9,-2.145414220028798,0,0.0
128,2.0517241379310347,10,8.511867013593971e-10,0,0.0
128,2.0517241379310347,11,1.6993251240099073e-11,0,0.0
128,2.0517241379310347,12,-0.5335855114037661,0,0.0
128,2.0517241379310347,13,-1.2711878052616217,0,0.0
128,2.0517241379310347,14,-0.002006550358781914,0,0.0
128,2.0517241379310347,15,-4.0231465807188646e-05,0,0.0
128,2.0517241379310347,16,6.850671371531288e-08,0,0.0
128,2.0517241379310347,17,0.011922489341074585,128,128.0
128,2.0517241379310347,18,-0.11296831842914834,0,0.0
128,2.0517241379310347,19,9.319934992830906e-06,128,128.0
128,2.155172413793103,0,-0.06506166071953433,0,0.0
128,2.155172413793103,1,-1.1744527471124078,0,0.0
128,2.155172413793103,2,4.7644643782275386e-12,0,0.0
128,2.155172413793103,3,0.0012499939749766617,128,128.0
128,2.155172413793103,4,7.935690488415938e-07,0,0.0
128,2.155172413793103,5,0.02005305694371302,128,128.0
128,2.155172413793103,6,2.8022627113603965e-08,0,0.0
128,2.155172413793103,7,-1.0994760658051462e-12,0,0.0
128,2.155172413793103,8,0.00034305456849250315,128,128.0
128,2.155172413793103,9,-2.2519334038189367,0,0.0
128,2.155172413793103,10,2.5545669564258246e-10,0,0.0
128,2.155172413793103,11,4.86624851434842e-12,0,0.0
128,2.155172413793103,12,-0.5228877511478932,0,0.0
128,2.155172413793103,13,-1.323547275771309,0,0.0
128,2.155172413793103,14,-0.0018622324626122427,0,0.0
128,2.155172413793103,15,-2.930252228049862e-05,0,0.0
128,2.155172413793103,16,3.107556288124577e-08,0,0.0
128,2.155172413793103,17,0.0087072581792305,128,128.0
128,2.155172413793103,18,-0.11338593018635658,0,0.0
128,2.155172413793103,19,5.4309783558723886e-06,128,128.0
128,2.2586206896551726,0,-0.06807940332601657,0,0.0
128,2.2586206896551726,1,-1.2652337171331756,0,0.0
128,2.2586206896551726,2,1.3426637579236045e-12,0,0.0
128,2.2586206896551726,3,0.0006553813624458651,128,128.0
128,2.2586206896551726,4,4.2761063992646583e-07,0,0.0
128,2.2586206896551726,5,0.014767837637883393,128,128.0
128,2.2586206896551726,6,1.242341406547541e-08,0,0.0
128,2.2586206896551726,7,-1.004523131392002e-12,0,0.0
128,2.2586206896551726,8,0.00024313371326421487,128,128.0
128,2.2586206896551726,9,-2.346442438921517,0,0.0
128,2.2586206896551726,10,7.021783082847518e-11,0,0.0
128,2.2586206896551726,11,1.3914802642678663e-12,0,0.0
128,2.2586206896551726,12,-0.533594739480482,0,0.0
128,2.2586206896551726,13,-1.3499132600674804,0,0.0
128,2.2586206896551726,14,-0.001728835425185059,0,0.0
128,2.2586206896551726,15,-2.0860155331623503e-05,0,0.0
128,2.2586206896551726,16,1.3996641478760172e-08,0,0.0
128,2.2586206896551726,17,0.006769081178812689,128,128.0
128,2.2586206896551726,18,-0.11176048483971653,0,0.0
128,2.2586206896551726,19,3.155248231026086e-06,128,128.0
128,2.362068965517241,0,-0.2713759904471221,0,0.0
128,2.362068965517241,1,-1.2845523584048555,0,0.0
128,2.362068965517241,2,3.8289815762236706e-13,0,0.0
128,2.362068965517241,3,0.00036442310045878187,128,128.0
128,2.362068965517241,4,2.3159097159676878e-07,0,0.0
128,2.362068965517241,5,0.003772183362906349,128,128.0
128,2.362068965517241,6,5.540826700981585e-09,0,0.0
128,2.362068965517241,7,-5.647116108221953e-13,0,0.0
128,2.362068965517241,8,0.00017436042332687925,128,128.0
128,2.362068965517241,9,-2.4434953434577613,0,0.0
128,2.362068965517241,10,1.670771287104567e-11,0,0.0
128,2.362068965517241,11,4.064915071142681e-13,0,0.0
128,2.362068965517241,12,-0.7059552743016732,0,0.0
